rank,url,ads,status_code
2846,https://iterable.com,TRUE,200
2847,https://ucoz.ru,TRUE,200
2857,https://duosecurity.com,TRUE,200
2862,https://comodo.com,TRUE,200
2872,https://trafficjunky.net,TRUE,200
2880,https://apptentive.com,TRUE,200
2884,https://thrtle.com,TRUE,200
2886,https://utah.edu,TRUE,200
2888,https://shutterfly.com,TRUE,200
2890,https://kp.ru,TRUE,200
2898,https://undp.org,TRUE,200
2901,https://vanityfair.com,TRUE,200
2903,https://mapquest.com,TRUE,200
2906,https://db.com,TRUE,200
2911,https://wufoo.com,TRUE,200
2915,https://tenor.com,TRUE,200
2917,https://ucsb.edu,TRUE,200
2918,https://hgtv.com,TRUE,200
2919,https://databricks.com,TRUE,200
2921,https://he.net,TRUE,200
2928,https://bodis.com,TRUE,200
2931,https://griffith.edu.au,TRUE,200
2933,https://clickup.com,TRUE,200
2936,https://smartsheet.com,TRUE,200
2946,https://tubitv.com,TRUE,200
2947,https://zeasn.tv,TRUE,200
2949,https://bell.ca,TRUE,200
2951,https://sproutsocial.com,TRUE,200
2955,https://okx.com,TRUE,200
2960,https://pavietnam.vn,TRUE,200
2964,https://nurd.com,TRUE,200
2969,https://dish.com,TRUE,200
2980,https://thehindu.com,TRUE,200
2988,https://clickagy.com,TRUE,200
3006,https://wustl.edu,TRUE,200
3008,https://likeevideo.ru,TRUE,200
3009,https://softonic.com,TRUE,200
3011,https://transcend.io,TRUE,200
3012,https://ncsu.edu,TRUE,200
3016,https://zend.com,TRUE,200
3023,https://carfax.com,TRUE,200
3026,https://cbslocal.com,TRUE,200
3027,https://thefreedictionary.com,TRUE,200
3028,https://lsu.edu,TRUE,200
3030,https://cbssports.com,TRUE,200
3032,https://lg.co.kr,TRUE,200
3036,https://newsbreak.com,TRUE,200
3037,https://userway.org,TRUE,200
3048,https://acorns.com,TRUE,200
3050,https://seekingalpha.com,TRUE,200
3053,https://ipvanish.com,TRUE,200
3057,https://wpastra.com,TRUE,200
3058,https://stuff.co.nz,TRUE,200
3061,https://loopia.se,TRUE,200
3068,https://heise.de,TRUE,200
3074,https://indiana.edu,TRUE,200
3075,https://insider.com,TRUE,200
3079,https://greenpeace.org,TRUE,200
3080,https://ipserver.su,TRUE,200
3087,https://dynect.net,TRUE,200
3089,https://fliphtml5.com,TRUE,200
3092,https://siteforce.com,TRUE,200
3097,https://imagemagick.org,TRUE,200
3098,https://nzherald.co.nz,TRUE,200
3104,https://ow.ly,TRUE,200
3106,https://lonelyplanet.com,TRUE,200
3107,https://kinopoisk.ru,TRUE,200
3115,https://patch.com,TRUE,200
3117,https://mk.ru,TRUE,200
3123,https://over-blog.com,TRUE,200
3126,https://pardot.com,TRUE,200
3132,https://qnap.com,TRUE,200
3140,https://infolinks.com,TRUE,200
3148,https://pitt.edu,TRUE,200
3155,https://bleacherreport.com,TRUE,200
3160,https://timeout.com,TRUE,200
3161,https://centos.org,TRUE,200
3169,https://archlinux.org,TRUE,200
3172,https://thesaurus.com,TRUE,200
3175,https://olx.ua,TRUE,200
3177,https://likee.com,TRUE,200
3178,https://tass.ru,TRUE,200
3180,https://my-salesforce-scrt.com,TRUE,200
3182,https://video.az,TRUE,200
3184,https://huggingface.co,TRUE,200
3191,https://feedly.com,TRUE,200
3194,https://irishtimes.com,TRUE,200
3201,https://4shared.com,TRUE,200
3202,https://loom.com,TRUE,200
3213,https://onaudience.com,TRUE,200
3214,https://brand-display.com,TRUE,200
3215,https://ctvnews.ca,TRUE,200
3221,https://affirm.com,TRUE,200
3222,https://iinet.net.au,TRUE,200
3223,https://acer.com,TRUE,200
3226,https://xero.com,TRUE,200
3228,https://my-force-user-content.com,TRUE,200
3229,https://space.com,TRUE,200
3230,https://gotomeeting.com,TRUE,200
3233,https://500px.com,TRUE,200
3244,https://msnbc.com,TRUE,200
3246,https://channel4.com,TRUE,200
3247,https://wps.cn,TRUE,200
3248,https://southwest.com,TRUE,200
3251,https://hrw.org,TRUE,200
3254,https://sprinklr.com,TRUE,200
3257,https://hawaii.edu,TRUE,200
3260,https://foresee.com,TRUE,200
3262,https://com.com,TRUE,200
3265,https://geeksforgeeks.org,TRUE,200
3266,https://leparisien.fr,TRUE,200
3267,https://georgetown.edu,TRUE,200
3268,https://tufts.edu,TRUE,200
3270,https://eurekalert.org,TRUE,200
3271,https://kinghost.com.br,TRUE,200
3272,https://jpush.cn,TRUE,200
3274,https://livemint.com,TRUE,200
3277,https://justhost.ru,TRUE,200
3279,https://exacttarget.com,TRUE,200
3287,https://uoregon.edu,TRUE,200
3288,https://myfitnesspal.com,TRUE,200
3297,https://menshealth.com,TRUE,200
3299,https://thestar.com,TRUE,200
3300,https://gatech.edu,TRUE,200
3318,https://nhl.com,TRUE,200
3320,https://wipo.int,TRUE,200
3324,https://nyt.com,TRUE,200
3325,https://mfms.ru,TRUE,200
3338,https://qualys.com,TRUE,200
3346,https://entergy.com,TRUE,200
3363,https://gm.com,TRUE,200
3374,https://webflow.io,TRUE,200
3380,https://msi.com,TRUE,200
3384,https://mheducation.com,TRUE,200
3392,https://avg.com,TRUE,200
3396,https://afrinic.net,TRUE,200
3406,https://securly.com,TRUE,200
3414,https://9gag.com,TRUE,200
3426,https://sape.ru,TRUE,200
3428,https://draftkings.com,TRUE,200
3440,https://nos.nl,TRUE,200
3441,https://zuimeitianqi.com,TRUE,200
3444,https://aljazeera.net,TRUE,200
3446,https://wireshark.org,TRUE,200
3454,https://tagesspiegel.de,TRUE,200
3458,https://tunein.com,TRUE,200
3462,https://aylanetworks.com,TRUE,200
3464,https://snopes.com,TRUE,200
3471,https://tutu.ru,TRUE,200
3474,https://etc.uz,TRUE,200
3477,https://pushnami.com,TRUE,200
3483,https://turbosquid.com,TRUE,200
3485,https://hybrid.ai,TRUE,200
3491,https://huffingtonpost.co.uk,TRUE,200
3492,https://shopee.vn,TRUE,200
3493,https://hotmart.com,TRUE,200
3495,https://picsart.com,TRUE,200
3496,https://nbcsports.com,TRUE,200
3498,https://tomsguide.com,TRUE,200
3504,https://volusion.com,TRUE,200
3507,https://kolesa.kz,TRUE,200
3514,https://smi2.ru,TRUE,200
3515,https://ihc.ru,TRUE,200
3517,https://zscaler.com,TRUE,200
3519,https://drugs.com,TRUE,200
3525,https://metmuseum.org,TRUE,200
3526,https://uiowa.edu,TRUE,200
3528,https://rochester.edu,TRUE,200
3529,https://womenshealthmag.com,TRUE,200
3536,https://oath.com,TRUE,200
3541,https://unsw.edu.au,TRUE,200
3544,https://news24.com,TRUE,200
3549,https://orf.at,TRUE,200
3550,https://victoriassecret.com,TRUE,200
3553,https://libero.it,TRUE,200
3556,https://redcross.org,TRUE,200
3557,https://morningstar.com,TRUE,200
3560,https://liberation.fr,TRUE,200
3563,https://dominos.com,TRUE,200
3566,https://galaxydata.ru,TRUE,200
3567,https://fubo.tv,TRUE,200
3568,https://chip.de,TRUE,200
3571,https://profi.ru,TRUE,200
3578,https://lse.ac.uk,TRUE,200
3580,https://mobilefuse.com,TRUE,200
3583,https://nessus.org,TRUE,200
3588,https://colorlib.com,TRUE,200
3591,https://ansa.it,TRUE,200
3593,https://xhamsterlive.com,TRUE,200
3596,https://businessweek.com,TRUE,200
3599,https://edx.org,TRUE,200
3600,https://pypi.org,TRUE,200
3603,https://yomiuri.co.jp,TRUE,200
3605,https://oregonstate.edu,TRUE,200
3606,https://blismedia.com,TRUE,200
3607,https://ahcdn.com,TRUE,200
3609,https://poshmark.com,TRUE,200
3610,https://experian.com,TRUE,200
3612,https://umass.edu,TRUE,200
3620,https://zenon.net,TRUE,200
3622,https://michaels.com,TRUE,200
3630,https://zebra.com,TRUE,200
3655,https://lunalabs.io,TRUE,200
3656,https://ricoh.co.jp,TRUE,200
3665,https://vanderbilt.edu,TRUE,200
3667,https://blackberry.com,TRUE,200
3673,https://piano.io,TRUE,200
3676,https://arduino.cc,TRUE,200
3677,https://atl-paas.net,TRUE,200
3678,https://selectel.ru,TRUE,200
3680,https://pcgamer.com,TRUE,200
3681,https://dickssportinggoods.com,TRUE,200
3685,https://nbc.com,TRUE,200
3687,https://perl.com,TRUE,200
3688,https://rsc.org,TRUE,200
3691,https://bitwarden.com,TRUE,200
3695,https://ualberta.ca,TRUE,200
3704,https://adweek.com,TRUE,200
3707,https://pananames.com,TRUE,200
3710,https://archdaily.com,TRUE,200
3711,https://ultimate-guitar.com,TRUE,200
3714,https://bell-labs.com,TRUE,200
3717,https://note.com,TRUE,200
3719,https://shopee.ph,TRUE,200
3726,https://depositphotos.com,TRUE,200
3731,https://batch.com,TRUE,200
3732,https://firstvds.ru,TRUE,200
3733,https://shorturl.at,TRUE,200
3734,https://answers.com,TRUE,200
3739,https://tide.co,TRUE,200
3740,https://emirates.com,TRUE,200
3746,https://garant.ru,TRUE,200
3752,https://bustle.com,TRUE,200
3757,https://tomshardware.com,TRUE,200
3765,https://crazygames.com,TRUE,200
3766,https://dallasnews.com,TRUE,200
3767,https://hindawi.com,TRUE,200
3770,https://officedepot.com,TRUE,200
3774,https://statsig.com,TRUE,200
3776,https://bcg.com,TRUE,200
3777,https://uga.edu,TRUE,200
3780,https://aliexpress.ru,TRUE,200
3782,https://skysports.com,TRUE,200
3784,https://telstra.com,TRUE,200
3787,https://linecorp.com,TRUE,200
3789,https://udel.edu,TRUE,200
3792,https://traveloka.com,TRUE,200
3793,https://awin1.com,TRUE,200
3797,https://eurodns.com,TRUE,200
3800,https://shopee.tw,TRUE,200
3801,https://popularmechanics.com,TRUE,200
3802,https://iastate.edu,TRUE,200
3803,https://customer.io,TRUE,200
3810,https://mvideo.ru,TRUE,200
3811,https://tf1.fr,TRUE,200
3816,https://quantcast.com,TRUE,200
3826,https://gamesradar.com,TRUE,200
3827,https://hostinger.com,TRUE,200
3832,https://max.com,TRUE,200
3833,https://shopee.com.my,TRUE,200
3837,https://wallpapers.com,TRUE,200
3839,https://reasonsecurity.com,TRUE,200
3840,https://nj.com,TRUE,200
3842,https://edna.ru,TRUE,200
3848,https://vrt.be,TRUE,200
3857,https://control4.com,TRUE,200
3862,https://worldometers.info,TRUE,200
3863,https://techsmith.com,TRUE,200
3864,https://tailscale.com,TRUE,200
3874,https://flipsnack.com,TRUE,200
3878,https://knowbe4.com,TRUE,200
3880,https://cookieyes.com,TRUE,200
3883,https://bbcgoodfood.com,TRUE,200
3884,https://emojipedia.org,TRUE,200
3892,https://sprinthost.ru,TRUE,200
3897,https://next.co.uk,TRUE,200
3898,https://dmm.com,TRUE,200
3899,https://iea.org,TRUE,200
3901,https://theknot.com,TRUE,200
3902,https://ti.com,TRUE,200
3908,https://foreignpolicy.com,TRUE,200
3917,https://roche.com,TRUE,200
3922,https://boostmobile.com,TRUE,200
3925,https://macrumors.com,TRUE,200
3929,https://iu.edu,TRUE,200
3936,https://telstra.com.au,TRUE,200
3939,https://docusign.com,TRUE,200
3945,https://apnic.net,TRUE,200
3971,https://monday.com,TRUE,200
3976,https://aif.ru,TRUE,200
3981,https://biglobe.ne.jp,TRUE,200
3990,https://ngs.ru,TRUE,200
