url,status_code
https://kinopoisk.ru,200
https://patch.com,200
https://mk.ru,200
https://over-blog.com,200
https://pardot.com,200
https://qnap.com,200
https://mimecast.net,200
https://afreecatv.com,200
https://infolinks.com,200
https://pitt.edu,200
https://bleacherreport.com,200
https://timeout.com,200
https://centos.org,200
https://ipcc.ch,200
https://archlinux.org,200
https://thesaurus.com,200
https://olx.ua,200
https://likee.com,200
https://tass.ru,200
https://my-salesforce-scrt.com,200
https://video.az,200
https://huggingface.co,200
https://notion.site,200
https://feedly.com,200
https://irishtimes.com,200
https://globalnews.ca,200
https://sputniknews.com,200
https://4shared.com,200
https://loom.com,200
https://pcworld.com,200
https://cuny.edu,200
https://onaudience.com,200
https://brand-display.com,200
https://ctvnews.ca,200
https://affirm.com,200
https://iinet.net.au,200
https://acer.com,200
https://xero.com,200
https://my-force-user-content.com,200
https://space.com,200
https://gotomeeting.com,200
https://500px.com,200
https://rg.ru,200
https://msnbc.com,200
https://channel4.com,200
https://wps.cn,200
https://southwest.com,200
https://hrw.org,200
https://sprinklr.com,200
https://foresee.com,200
https://safety.google,200
https://com.com,200
https://geeksforgeeks.org,200
https://leparisien.fr,200
https://georgetown.edu,200
https://tufts.edu,200
https://eurekalert.org,200
https://kinghost.com.br,200
https://jpush.cn,200
https://livemint.com,200
https://justhost.ru,200
https://exacttarget.com,200
https://uoregon.edu,200
https://myfitnesspal.com,200
https://menshealth.com,200
https://thestar.com,200
https://gatech.edu,200
https://sfu.ca,200
https://nhl.com,200
https://wipo.int,200
https://nyt.com,200
https://mfms.ru,200
https://cymru.com,200
https://qualys.com,200
https://dnevnik.ru,200
https://gm.com,200
https://webflow.io,200
https://msi.com,200
https://nielsen.com,200
https://mheducation.com,200
https://breitbart.com,200
https://avg.com,200
https://afrinic.net,200
https://deadline.com,200
https://securly.com,200
https://looker.com,200
https://9gag.com,200
https://mcgill.ca,200
https://sape.ru,200
https://computerworld.com,200
https://draftkings.com,200
https://histats.com,200
https://nos.nl,200
https://zuimeitianqi.com,200
https://aljazeera.net,200
https://wireshark.org,200
https://tagesspiegel.de,200
https://tunein.com,200
https://aylanetworks.com,200
https://snopes.com,200
https://sina.com,200
https://tutu.ru,200
https://etc.uz,200
https://pushnami.com,200
https://turbosquid.com,200
https://hybrid.ai,200
https://huffingtonpost.co.uk,200
https://shopee.vn,200
https://hotmart.com,200
https://picsart.com,200
https://nbcsports.com,200
https://tomsguide.com,200
https://volusion.com,200
https://kolesa.kz,200
https://smi2.ru,200
https://ihc.ru,200
https://zscaler.com,200
https://drugs.com,200
https://india.com,200
https://metmuseum.org,200
https://uiowa.edu,200
https://rochester.edu,200
https://womenshealthmag.com,200
https://oath.com,200
https://unsw.edu.au,200
https://news24.com,200
https://orf.at,200
https://victoriassecret.com,200
https://libero.it,200
https://redcross.org,200
https://morningstar.com,200
https://liberation.fr,200
https://dominos.com,200
https://galaxydata.ru,200
https://fubo.tv,200
https://chip.de,200
https://profi.ru,200
https://bitrix.info,200
https://lse.ac.uk,200
https://ps.kz,200
https://mobilefuse.com,200
https://nessus.org,200
https://colorlib.com,200
https://ansa.it,200
https://independent.ie,200
https://businessweek.com,200
https://edx.org,200
https://pypi.org,200
https://yomiuri.co.jp,200
https://oregonstate.edu,200
https://blismedia.com,200
https://ahcdn.com,200
https://poshmark.com,200
https://experian.com,200
https://umass.edu,200
https://zenon.net,200
https://michaels.com,200
https://zebra.com,200
https://lunalabs.io,200
https://ricoh.co.jp,200
https://phpbb.com,200
https://vanderbilt.edu,200
https://blackberry.com,200
https://piano.io,200
https://arduino.cc,200
https://atl-paas.net,200
https://selectel.ru,200
https://pcgamer.com,200
https://nbc.com,200
https://perl.com,200
https://rsc.org,200
https://bitwarden.com,200
https://ualberta.ca,200
https://adweek.com,200
https://pananames.com,200
https://archdaily.com,200
https://ultimate-guitar.com,200
https://mindbodyonline.com,200
https://bell-labs.com,200
https://note.com,200
https://shopee.ph,200
https://depositphotos.com,200
https://batch.com,200
https://firstvds.ru,200
https://shorturl.at,200
https://answers.com,200
https://the-sun.com,200
https://fsu.edu,200
https://tide.co,200
https://emirates.com,200
https://garant.ru,200
https://evolutionstarbucks.com,200
https://bustle.com,200
https://tomshardware.com,200
https://spectrum.net,200
https://crazygames.com,200
https://dallasnews.com,200
https://hindawi.com,200
https://officedepot.com,200
https://statsig.com,200
https://atlasobscura.com,200
https://bcg.com,200
https://uga.edu,200
https://aliexpress.ru,200
https://skysports.com,200
https://telstra.com,200
https://linecorp.com,200
https://udel.edu,200
https://traveloka.com,200
https://awin1.com,200
https://eurodns.com,200
https://shopee.tw,200
https://popularmechanics.com,200
https://iastate.edu,200
https://customer.io,200
https://mvideo.ru,200
https://tf1.fr,200
https://quantcast.com,200
https://gamesradar.com,200
https://hostinger.com,200
https://max.com,200
https://shopee.com.my,200
https://wallpapers.com,200
