url,ads,status_code
https://umbrella.com,True,200
https://sitemaps.org,True,200
https://timeanddate.com,True,200
https://squareup.com,True,200
https://gdemoideti.ru,True,200
https://wunderground.com,True,200
https://usgs.gov,True,200
https://stumbleupon.com,True,200
https://locaweb.com.br,True,200
https://proofpoint.com,True,200
https://wetransfer.com,True,200
https://admanmedia.com,True,200
https://jamanetwork.com,True,200
https://samokat.ru,True,200
https://afternic.com,True,200
https://sectigo.com,True,200
https://logitech.com,True,200
https://mimecast.com,True,200
https://sfgate.com,True,200
https://gotowebinar.com,True,200
https://rt.com,True,200
https://ad-delivery.net,True,200
https://webs.com,True,200
https://eyeota.net,True,200
https://hhs.gov,True,200
https://xbox.com,True,200
https://jino.ru,True,200
https://medallia.com,True,200
https://siriusxm.com,True,200
https://ria.ru,True,200
https://osu.edu,True,200
https://bumble.com,True,200
https://hoster.kz,True,200
https://citrix.com,True,200
https://nikkei.com,True,200
https://wellsfargo.com,True,200
https://pages.dev,True,200
https://pcmag.com,True,200
https://ny.gov,True,200
https://livescience.com,True,200
https://spaceweb.ru,True,200
https://sendbird.com,True,200
https://adp.com,True,200
https://waze.com,True,200
https://stripchat.com,True,200
https://stat-rock.com,True,200
https://moengage.com,True,200
https://variety.com,True,200
https://smadex.com,True,200
https://orange.fr,True,200
https://arizona.edu,True,200
https://gog.com,True,200
https://zuora.com,True,200
https://express.co.uk,True,200
https://sl.pt,True,200
https://parsely.com,True,200
https://indiegogo.com,True,200
https://su89-cdn.net,True,200
https://thawte.com,True,200
https://unicef.org,True,200
https://ssa.gov,True,200
https://pandasecurity.com,True,200
https://like.video,True,200
https://snapkit.com,True,200
https://nubank.com.br,True,200
https://iheart.com,True,200
https://tenable.com,True,200
https://comodoca.com,True,200
https://inleed.net,True,200
https://bizjournals.com,True,200
https://tawk.to,True,200
https://revcontent.com,True,200
https://rollingstone.com,True,200
https://techradar.com,True,200
https://purdue.edu,True,200
https://fool.com,True,200
https://aarp.org,True,200
https://pwc.com,True,200
https://earthlink.net,True,200
https://appboy.com,True,200
https://capcut.com,True,200
https://yotpo.com,True,200
https://globenewswire.com,True,200
https://netscape.com,True,200
https://dhs.gov,True,200
https://sweb.ru,True,200
https://adsco.re,True,200
https://tapjoy.com,True,200
https://sec.gov,True,200
https://nextdoor.com,True,200
https://msu.edu,True,200
https://themoviedb.org,True,200
https://acm.org,True,200
https://e-planning.net,True,200
https://smh.com.au,True,200
https://itv.com,True,200
https://metro.co.uk,True,200
https://clevelandclinic.org,True,200
https://cxense.com,True,200
https://nejm.org,True,200
https://qz.com,True,200
https://rakuten.com,True,200
https://unc.edu,True,200
https://hse.ru,True,200
https://welt.de,True,200
https://united.com,True,200
https://today.com,True,200
https://vihub.ru,True,200
https://scmp.com,True,200
https://lge.com,True,200
https://mitre.org,True,200
https://euronews.com,True,200
https://adsmoloco.com,True,200
https://glassdoor.com,True,200
https://ticketmaster.com,True,200
https://geotrust.com,True,200
https://itu.int,True,200
https://umd.edu,True,200
https://mixcloud.com,True,200
https://flipboard.com,True,200
https://medlineplus.gov,True,200
https://adkernel.com,True,200
https://thehill.com,True,200
https://istockphoto.com,True,200
https://bigcartel.com,True,200
https://overwolf.com,True,200
https://auth0.com,True,200
